,Mã lớp,Mã HP,Tên HP,Ghi chú,Nhóm,Đợt,Tuần,Thứ,Ngày thi,Kíp thi,SLĐK,Phòng thi,Mã lớp Mã HP,Unnamed: 0,Tên HP Ghi chú,Unnamed: 1,Kíp thi Phòng thi,Unnamed: 2,Ghi chú Nhóm,Tên HP Ghi chú Nhóm
3005,114715,MSE3016,Nhập môn KH&KT Vật liệu,**CTTT Cơ ĐT- KT vật liệu (nhóm 1)-K63C,TC,AB,T46,Thứ sáu,10.07.2020,Kíp 4,,"D3,5-401",,,,,,,,
3006,114716,MSE3016,Nhập môn KH&KT Vật liệu,**CTTT Cơ ĐT- KT vật liệu (nhóm 2)-K63C,TC,AB,T46,Thứ sáu,10.07.2020,Kíp 4,,"D3,5-401",,,,,,,,
3007,114653,MSE3026,Vật liệu y sinh,**CTTT-Kỹ thuật y sinh-K61C,TC,AB,T47,Thứ sáu,17.07.2020,Kíp 1,,D9-202,,,,,,,,
3008,117297,MSE3030,Các phương pháp kiểm tra và đánh giá vật liệu,KT Vật liệu - K61C,TC,AB,T47,Thứ ba,14.07.2020,Kíp 3,,D9-305,,,,,,,,
3009,117195,MSE3061,Kỹ thuật môi trường trong công nghiệp,CN Vật liệu - nhóm 1-K62C,TC,AB,T47,Thứ năm,16.07.2020,Kíp 3,,D9-201,,,,,,,,
3010,117196,MSE3061,Kỹ thuật môi trường trong công nghiệp,CN Vật liệu - nhóm 2-K62C,TC,AB,T47,Thứ năm,16.07.2020,Kíp 3,,D9-201,,,,,,,,
3011,117197,MSE3061,Kỹ thuật môi trường trong công nghiệp,CN Vật liệu - nhóm 3-K62C,TC,AB,T47,Thứ năm,16.07.2020,Kíp 3,,D9-202,,,,,,,,
3012,117198,MSE3071,Vật liệu kỹ thuật,CN Vật liệu - nhóm 1-K62C,TC,AB,T45,Thứ sáu,03.07.2020,Kíp 3,,D5-506,,,,,,,,
3013,117199,MSE3071,Vật liệu kỹ thuật,CN Vật liệu - nhóm 2-K62C,TC,AB,T45,Thứ sáu,03.07.2020,Kíp 3,,D5-503,,,,,,,,
3014,,,Vật liệu kỹ thuật,CN Vật liệu - nhóm 3-K62C TC,,AB,T45,Thứ sáu,03.07.2020,,,,117200 MSE3071,,,,Kíp 3 D5-504,,,
3015,,,Thiết kế chi tiết máy,CN Vật liệu - nhóm 1-K62C TC,,AB,T46,Thứ tư,08.07.2020,,,,117201 MSE3082,,,,Kíp 3 D9-204,,,
3016,,,Thiết kế chi tiết máy,CN Vật liệu - nhóm 2-K62C TC,,AB,T46,Thứ tư,08.07.2020,,,,117202 MSE3082,,,,Kíp 3 D9-205,,,
3017,,,Thiết kế chi tiết máy,CN Vật liệu - nhóm 3-K62C TC,,AB,T46,Thứ tư,08.07.2020,,,,117203 MSE3082,,,,Kíp 3 D9-205,,,
3018,,,Công nghệ tạo hình vật liệu,CN Vật liệu - nhóm 1-K62C TC,,AB,T46,Thứ ba,07.07.2020,,,,117204 MSE3091,,,,Kíp 2 D9-301,,,
3019,,,Công nghệ tạo hình vật liệu,CN Vật liệu - nhóm 2-K62C TC,,AB,T46,Thứ ba,07.07.2020,,,,117205 MSE3091,,,,Kíp 2 D9-301,,,
3020,,,Công nghệ tạo hình vật liệu,CN Vật liệu - nhóm 3-K62C TC,,AB,T46,Thứ ba,07.07.2020,,,,117206 MSE3091,,,,Kíp 2 D9-306,,,
3021,,,Vật liệu học,Cơ điện tử-K61S TC,,AB,T47,Thứ ba,14.07.2020,,,,115850 MSE3100,,,,Kíp 3 D9-306,,,
3022,,,Luyện kim vật lý,CN Vật liệu - nhóm 1-K62C TC,,AB,T47,Thứ tư,15.07.2020,,,,117207 MSE3101,,,,Kíp 3 D9-205,,,
3023,,,Luyện kim vật lý,CN Vật liệu - nhóm 2-K62C TC,,AB,T47,Thứ tư,15.07.2020,,,,117208 MSE3101,,,,Kíp 3 D9-205,,,
3024,,,Luyện kim vật lý,CN Vật liệu - nhóm 3-K62C TC,,AB,T47,Thứ tư,15.07.2020,,,,117209 MSE3101,,,,Kíp 3 D9-206,,,
3025,,,Đồ án: Lựa chọn vật liệu,KT Gang thép - k62 TC,,AB,T46,Thứ sáu,10.07.2020,,,,697017 MSE3113,,,,Kíp 1-4 D5-104,,,
3026,,,Đồ án: Lựa chọn vật liệu,VL và công nghệ đúc - k62 TC,,AB,T46,Thứ sáu,10.07.2020,,,,697018 MSE3113,,,,Kíp 1-4 D5-104,,,
3027,,,Đồ án: Lựa chọn vật liệu,CH Vật liệu và cán kim loại - k62 TC,,AB,T46,Thứ sáu,10.07.2020,,,,697019 MSE3113,,,,Kíp 1-4 D5-104,,,
3028,,,Đồ án: Lựa chọn vật liệu,"VL học, xln & bm - k62 TC",,AB,T46,Thứ sáu,10.07.2020,,,,697020 MSE3113,,,,Kíp 1-4 D5-104,,,
3029,,,Đồ án: Lựa chọn vật liệu,VL kim loại màu & compozit - k62 TC,,AB,T46,Thứ sáu,10.07.2020,,,,697021 MSE3113,,,,Kíp 1-4 D5-104,,,
3030,,,Đồ án: Lựa chọn vật liệu,VL nano - k62 TC,,AB,T46,Thứ sáu,10.07.2020,,,,697022 MSE3113,,,,Kíp 1-4 D5-104,,,
3031,,,Vật liệu nano,VL tiên tiến-nano-K62C TC,,AB,T45,Thứ hai,29.06.2020,,,,117210 MSE3122,,,,Kíp 3 D6-302,,,
3032,,,Công nghệ vật liệu cấu trúc nano,VL tiên tiến-nano-K62C TC,,AB,T45,Thứ sáu,03.07.2020,,,,117211 MSE3131,,,,Kíp 3 D5-505,,,
3033,,,Mô hình hóa và mô phỏng vật liệu,VL tiên tiến-nano-K62C TC,,AB,T46,Thứ tư,08.07.2020,,,,117212 MSE3141,,,,Kíp 3 D9-202,,,
3034,,,Công nghệ vật liệu tiên tiến,VL tiên tiến-nano-K62C TC,,AB,T47,Thứ hai,13.07.2020,,,,117213 MSE3151,,,,Kíp 3 D5-201,,,
3035,,,Tính năng vật liệu trong các môi trường đặc biệt,VL tiên tiến-nano-K62C TC,,AB,T47,Thứ sáu,17.07.2020,,,,117214 MSE3161,,,,Kíp 3 D9-202,,,
3036,,,,,,AB,T47,Thứ sáu,17.07.2020,,,,115955 MSE3210,,Vật liệu kim loại Cơ khí CTM-K60S,TC,Kíp 1 D9-201,,,
3037,,,,,,AB,T47,Thứ sáu,17.07.2020,,,,115956 MSE3210,,Vật liệu kim loại Cơ khí CTM-K60S,TC,Kíp 1 D9-201,,,
3038,,,,,,AB,T45,Thứ tư,01.07.2020,,,,117295 MSE3211,,Thủy luyện & điện phân KT Vật liệu - K61S,TC,Kíp 2 D6-403,,,
3039,,,,,,B,T46,Thứ tư,08.07.2020,,,,697583 MSE3316,,Thí nghiệm vật liệu 1 CTTT-k62,TC,Kíp 3 D9-203,,,
3040,,,,,,AB,T46,Thứ năm,09.07.2020,,,,697412 MSE3330,,Đồ án thiết kế công nghệ đúc Đồ án Đúc,TC,Kíp 3-4 D9-102,,,
3041,,,,,,AB,T45,Thứ tư,01.07.2020,,,,114678 MSE3406,,Nhiệt động học vật liệu **CTTT-KT Vật liệu-K62S,TC,Kíp 3 D5-404,,,
3042,,,,,,AB,T46,Thứ hai,06.07.2020,,,,114679 MSE3426,,Tổng hợp vật liệu **CTTT-KT Vật liệu-K62S,TC,Kíp 3 D5-101,,,
3043,,,,,,AB,T47,Thứ ba,14.07.2020,,,,697414 MSE3430,,Đồ án công nghệ & thiết bị cán Đồ án cán,TC,Kíp 3-4 D5-103,,,
3044,,,,,,AB,T46,Thứ sáu,10.07.2020,,,,114680 MSE3446,,Hành vi cơ nhiệt của vật liệu **CTTT-KT Vật liệu-K62S,TC,Kíp 3 D9-302,,,
3045,,,,,,AB,T47,Thứ tư,15.07.2020,,,,114681 MSE3456,,Xử lý số liệu **CTTT-KT Vật liệu-K62S,TC,Kíp 3 D9-204,,,
3046,,,,,,AB,T47,Thứ năm,16.07.2020,,,,697413 MSE3530,,Đồ án thiết kế xưởng nhiệt luyện Đồ án nhiệt,TC,Kíp 3-4 D5-105,,,
3047,,,,,,AB,T47,Thứ hai,13.07.2020,,,,114618 MSE4001,,Vật liệu kỹ thuật **CLC-Cơ khí HK-K62C TC,,Kíp 3 D5-202,,,
3048,,,,,,B,T46,Thứ tư,08.07.2020,,,,697593 MSE4126,,Thí nghiệm kim loại CTTT-K60,TC,Kíp 1 D9-203,,,
3049,,,,,,AB,T45,Thứ năm,02.07.2020,,,,116413 MSE4212,,"Công nghệ và thiết bị luyện kim loại quý, hiếm KL màu&Composite-K61S TC",,Kíp 3 D5-404,,,
3050,,,,,,AB,T47,Thứ năm,16.07.2020,,,,697411 MSE4252,,Đồ án thiết kế và tổng hợp vật liệu bằng phương pháp luyện kim bột Đồ án bên màu,TC,Kíp 1-2 D9-104,,,
3051,,,,,,AB,T46,Thứ tư,08.07.2020,,,,116412 MSE4271,,Vật liệu kỹ thuật điện KL màu&Composite-K61S TC,,Kíp 2 D5-504,,,
3052,,,,,,AB,T46,Thứ sáu,10.07.2020,,,,116415 MSE4283,,Tái sinh kim loại màu & hợp kim KL màu&Composite-K61S TC,,Kíp 2 D5-503,,,
3053,,,,,,AB,T45,Thứ sáu,03.07.2020,,,,117292 MSE4331,,Mô hình hóa và mô phỏng quá trình đúc KT Vật liệu - K61S,TC,Kíp 2 D9-302,,,
3054,,,,,,AB,T45,Thứ hai,29.06.2020,,,,116422 MSE4351,,Lập dự án và thiết kế xưởng đúc Đúc-K61S,TC,Kíp 2 D9-106,,,
3055,,,,,,AB,T46,Thứ hai,06.07.2020,,,,116423 MSE4360,,Đúc đặc biệt Đúc-K61S,TC,Kíp 2 D8-206,,,
3056,,,,,,AB,T46,Thứ ba,07.07.2020,,,,117296 MSE4368,,CN và Thiết bị cán kéo KT Vật liệu - K61S,TC,Kíp 2 D9-505,,,
3057,,,,,,AB,T46,Thứ sáu,10.07.2020,,,,116425 MSE4371,,"Biến tính, tinh luyện và khử khí cho hợp kim nhôm Đúc-K61S",TC,Kíp 2 D5-504,,,
3058,,,,,,AB,T47,Thứ ba,14.07.2020,,,,116424 MSE4390,,Công nghệ chế tạo các loại gang cầu Đúc-K61S,TC,Kíp 2 D9-305,,,
3059,,,,,,AB,T46,Thứ ba,07.07.2020,,,,117293 MSE4392,,Xử lý số liệu & quy hoạch thực nghiệm KT Vật liệu - K61S,TC,Kíp 2 D9-506,,,
3060,,,,,,AB,T45,Thứ sáu,03.07.2020,,,,116430 MSE4511,,Các phương pháp phân tích tổ chức và cấu trúc VLH&XLNBM-K61S,TC,Kíp 2 D9-303,,,
3061,,,,,,B,T45,Thứ năm,02.07.2020,,,,116410 MSE5112,,Kỹ thuật luyện thép lò thổi KT Gang-thép-K61S,TC,Kíp 2 D9-506,,,
3062,,,,,,AB,T46,Thứ hai,06.07.2020,,,,116406 MSE5120,,Kỹ thuật mới trong công nghệ gang thép KT Gang-thép-K61S,TC,Kíp 2 D8-208,,,
3063,,,,,,B,T47,Thứ ba,14.07.2020,,,,116409 MSE5121,,Tái sinh vật liệu KT Gang-thép-K61S,TC,Kíp 2 D9-306,,,
3064,,,,,,AB,T47,Thứ năm,16.07.2020,,,,116408 MSE5150,,Mô hình hóa và điều khiển quá trình luyện kim KT Gang-thép-K61S,TC,Kíp 2 D9-506,,,
3065,,,,,,AB,T47,Thứ tư,15.07.2020,,,,116414 MSE5210,,"Luyện kim loại đất hiếm, phóng xạ KL màu&Composite-K61S TC",,Kíp 2 D5-403,,,
3066,,,,,,AB,T45,Thứ hai,29.06.2020,,,,116416 MSE5410,,Công nghệ và thiết bị rèn dập CN&TB Cán-K61S,TC,Kíp 1 D9-204,,,
3067,,,,,,AB,T45,Thứ sáu,03.07.2020,,,,116417 MSE5420,,Công nghệ và thiết bị cán đặc biệt CN&TB Cán-K61S,TC,Kíp 2 D9-304,,,
3068,,,,,,AB,T46,Thứ tư,08.07.2020,,,,116420 MSE5430,,Mô hình hóa và mô phỏng số quá trình công nghệ cán CN&TB Cán-K61S,TC,Kíp 2 D5-505,,,
3069,,,,,,B,T46,Thứ sáu,10.07.2020,,,,116419 MSE5431,,Kinh tế và tổ chức sản xuất xưởng cán CN&TB Cán-K61S,TC,Kíp 2 D5-505,,,
3070,,,,,,AB,T47,Thứ tư,15.07.2020,,,,116421 MSE5460,,Tự động hóa quá trình sản xuất cán CN&TB Cán-K61S,TC,Kíp 2 D5-404,,,
3071,,,,,,AB,T46,Thứ tư,08.07.2020,,,,116427 MSE5510,,Công nghệ nhiệt luyện nâng cao VLH&XLNBM-K61S,TC,Kíp 2 D5-506,,,
3072,,,,,,AB,T47,Thứ hai,13.07.2020,,,,116428 MSE5520,,Công nghệ xử lý bề mặt II VLH&XLNBM-K61S,TC,Kíp 2 D9-105,,,
3073,,,,,,AB,T47,Thứ sáu,17.07.2020,,,,116429 MSE5531,,Lựa chọn vật liệu và công nghệ VLH&XLNBM-K61S,TC,Kíp 2 D5-406,,,
3074,,,,,,AB,T47,Thứ sáu,17.07.2020,,,,117300 MSE5631,,Công nghệ vật liệu siêu sạch KT Vật liệu - K61S,TC,Kíp 2 D5-503,,,
3075,,,,,,AB,T45,Thứ tư,01.07.2020,,,,116489 NE3017,,Phương pháp Monte Carlo trong kỹ thuật hạt nhân KT Hạt nhân-K62S,TC,Kíp 3 D5-405,,,
3076,,,,,,AB,T46,Thứ hai,06.07.2020,,,,116490 NE3025,,Đầu dò bức xạ KT Hạt nhân-K62S,TC,Kíp 3 D5-102,,,
3077,,,,,,AB,T46,Thứ sáu,10.07.2020,,,,116491 NE3026,,Đo đạc thực nghiệm hạt nhân KT Hạt nhân-K62S,TC,Kíp 3 D9-303,,,
3078,,,,,,AB,T45,Thứ sáu,03.07.2020,,,,116465 NE3027,,PP tính toán số và lập trình ứng dụng KTHN.01-K63S,TC,Kíp 3-4 D5-405,,,
3079,,,,,,AB,T47,Thứ hai,13.07.2020,,,,116492 NE3035,,Liều lượng học và an toàn bức xạ KT Hạt nhân-K62S,TC,Kíp 3 D5-203,,,
3080,,,Kỹ thuật điện tử,KTHN.01-K63S,,AB,T46,Thứ sáu,10.07.2020,,,,116466 NE3041,,,TC,Kíp 4 D9-304,,,
3081,,,Phương pháp Monte Carlo ứng dụng trong kỹ thuật hạt nhân,KT Hạt nhân-K61C,,AB,T45,Thứ tư,01.07.2020,,,,116493 NE4003,,,TC,Kíp 1-2 D6-404,,,
3082,,,Động học lò phản ứng hạt nhân,KT Hạt nhân-K61C,,AB,T45,Thứ sáu,03.07.2020,,,,116494 NE4111,,,TC,Kíp 2 D9-506,,,
3083,,,Nhà máy điện hạt nhân,KT Hạt nhân-K61C,,AB,T46,Thứ hai,06.07.2020,,,,116495 NE4115,,,TC,Kíp 2 D9-302,,,
3084,,,Kỹ thuật phân tích hạt nhân,KT Hạt nhân-K61C,,AB,T47,Thứ hai,13.07.2020,,,,116496 NE4214,,,TC,Kíp 2 D9-106,,,
3085,,,Kỹ thuật hạt nhân ứng dụng,KT Hạt nhân-K61C,,AB,T47,Thứ sáu,17.07.2020,,,,116497 NE4215,,,TC,Kíp 2 D5-504,,,
3086,,,Truyền nhiệt và nhiệt động học kỹ thuật,KT Hạt nhân - K61-K62S,,AB,T47,Thứ tư,15.07.2020,,,,117245 NE4302,,,TC,Kíp 3 D9-103,,,
3087,,,Vật lý lò phản ứng hạt nhân,KT Hạt nhân - K61-K62S,,AB,T47,Thứ sáu,17.07.2020,,,,117246 NE4303,,,TC,Kíp 3 D9-203,,,
3088,,,Vật lý I,**CLC -K64C,,AB,T46,Thứ tư,08.07.2020,,,,114742 PH1014,,,TC,"Kíp 1 D3,5-201",,,
3089,,,Vật lý I,**CLC -K64C,,AB,T46,Thứ tư,08.07.2020,,,,114742 PH1014,,,CTCLC-CKHK-K64,"Kíp 1 D3,5-201",,,
3090,,,Vật lý I,**CLC -K64C,,AB,T46,Thứ tư,08.07.2020,,,,114742 PH1014,,,CTCLC-THCN-K64,"Kíp 1 D3,5-201",,,
3091,,,Vật lý I,**CLC -K64C,,AB,T46,Thứ tư,08.07.2020,,,,114742 PH1014,,,CTCLC-HTTT-K64,"Kíp 1 D3,5-201",,,
3092,,,Vật lý đại cương I,**(TA)-CTTT 7 ngành (B2) - nhóm 2-K64C,,AB,T46,Thứ năm,09.07.2020,,,,114777 PH1016,,,TC,Kíp 4 D9-105,,,
3093,,,Vật lý đại cương I,**(TA)-CTTT 7 ngành (B2) - nhóm 1-K64C,,AB,T46,Thứ năm,09.07.2020,,,,114778 PH1016,,,TC,Kíp 4 D9-105,,,
3094,,,Vật lý đại cương I,"**CTTT 7 ngành (Miễn TA+B1-3,4,5)-nhóm 1-K64C",,AB,T46,Thứ năm,09.07.2020,,,,114810 PH1016,,,TC,Kíp 4 D9-101,,,
3095,,,Vật lý đại cương I,"**CTTT 7 ngành (Miễn TA+B1-3,4,5)-nhóm 2-K64C",,AB,T46,Thứ năm,09.07.2020,,,,114811 PH1016,,,TC,Kíp 4 D9-101,,,
3096,,,Vật lý đại cương I,"**CTTT 7 ngành (B1-1,2,6,7,8) - nhóm 1-K64C",,AB,T46,Thứ năm,09.07.2020,,,,114840 PH1016,,,TC,Kíp 4 D9-106,,,
3097,,,Vật lý đại cương I,"**CTTT 7 ngành (B1-1,2,6,7,8) - nhóm 2-K64C",,AB,T46,Thứ năm,09.07.2020,,,,114841 PH1016,,,TC,Kíp 4 D9-201,,,
3098,,,Vật lý đại cương I,**(TA)-CTTT 7 ngành (B2) - nhóm 2 (tách)-K64C,,AB,T46,Thứ năm,09.07.2020,,,,117327 PH1016,,,TC,Kíp 4 D9-201,,,
3099,,,Vật lý đại cương II,"**CTTT-Điện, Ôtô (nhóm 1)-K63C",,AB,T47,Thứ sáu,17.07.2020,,,,114683 PH1026,,,TC,"Kíp 4 D3,5-301",,,
3100,,,Vật lý đại cương II,"**CTTT-Điện, Ôtô (nhóm 2)-K63C",,AB,T47,Thứ sáu,17.07.2020,,,,114684 PH1026,,,TC,"Kíp 4 D3,5-301",,,
3101,,,Vật lý đại cương II,**CTTT-ĐTVT-K63C,,AB,T47,Thứ sáu,17.07.2020,,,,114695 PH1026,,,TC,"Kíp 4 D3,5-401",,,
3102,114696,PH1026,Vật lý đại cương II,**CTTT-KTYS-K63C,TC,AB,T47,Thứ sáu,17.07.2020,Kíp 4,,"D3,5-401",,,,,,,,
3103,114706,PH1026,Vật lý đại cương II,**CTTT Cơ ĐT- KT vật liệu (nhóm 1)-K63C,TC,AB,T47,Thứ sáu,17.07.2020,Kíp 4,,"D3,5-501",,,,,,,,
3104,114707,PH1026,Vật lý đại cương II,**CTTT Cơ ĐT- KT vật liệu (nhóm 2)-K63C,TC,AB,T47,Thứ sáu,17.07.2020,Kíp 4,,"D3,5-501",,,,,,,,
3105,115232,PH1110,Vật lý đại cương I,CKĐL 01-K64S,CK động lực  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-206,,,,,,,,
3106,115233,PH1110,Vật lý đại cương I,CKĐL 02-K64S,CK động lực  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-206,,,,,,,,
3107,115349,PH1110,Vật lý đại cương I,Cơ điện tử 01-K64C,Cơ điện tử  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D6-208,,,,,,,,
3108,115350,PH1110,Vật lý đại cương I,Cơ điện tử 02-K64C,Cơ điện tử  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D6-208,,,,,,,,
3109,115362,PH1110,Vật lý đại cương I,Cơ điện tử 03-K64C,Cơ điện tử  03-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D6-306,,,,,,,,
3110,115363,PH1110,Vật lý đại cương I,Cơ điện tử 04-K64C,Cơ điện tử  04-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D6-306,,,,,,,,
3111,115364,PH1110,Vật lý đại cương I,Cơ điện tử 05-K64C,Cơ điện tử  05-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D6-107,,,,,,,,
3112,115365,PH1110,Vật lý đại cương I,Cơ điện tử 06-K64C,Cơ điện tử  06-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D6-407,,,,,,,,
3113,115459,PH1110,Vật lý đại cương I,Cơ điện tử 07-K64C,Cơ điện tử  07-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D6-407,,,,,,,,
3114,115317,PH1110,Vật lý đại cương I,Cơ khí 01-K64C,Cơ khí  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-101,,,,,,,,
3115,115318,PH1110,Vật lý đại cương I,Cơ khí 02-K64C,Cơ khí  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-101,,,,,,,,
3116,115319,PH1110,Vật lý đại cương I,Cơ khí 03-K64C,Cơ khí  03-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-201,,,,,,,,
3117,115320,PH1110,Vật lý đại cương I,Cơ khí 04-K64C,Cơ khí  04-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-201,,,,,,,,
3118,115332,PH1110,Vật lý đại cương I,Cơ khí 05-K64C,Cơ khí  05-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-301,,,,,,,,
3119,115333,PH1110,Vật lý đại cương I,Cơ khí 06-K64C,Cơ khí  06-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-301,,,,,,,,
3120,115334,PH1110,Vật lý đại cương I,Cơ khí 07-K64C,Cơ khí  07-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-401,,,,,,,,
3121,115335,PH1110,Vật lý đại cương I,Cơ khí 08-K64C,Cơ khí  08-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-401,,,,,,,,
3122,115347,PH1110,Vật lý đại cương I,Cơ khí 09-K64C,Cơ khí  09-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-501,,,,,,,,
3123,115348,PH1110,Vật lý đại cương I,Cơ khí 10-K64C,Cơ khí  10-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D3-501,,,,,,,,
3124,115411,PH1110,Vật lý đại cương I,Điện 01-K64C,Điện  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,"D3,5-201",,,,,,,,
3125,115412,PH1110,Vật lý đại cương I,Điện 02-K64C,Điện  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,"D3,5-201",,,,,,,,
3126,115413,PH1110,Vật lý đại cương I,Điện 03-K64C,Điện  03-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,"D3,5-301",,,,,,,,
3127,115414,PH1110,Vật lý đại cương I,Điện 04-K64C,Điện  04-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,"D3,5-301",,,,,,,,
3128,115231,PH1110,Vật lý đại cương I,Hàng không-K64S,Hàng không  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-305,,,,,,,,
3129,115475,PH1110,Vật lý đại cương I,Hệ thống TT-K64C,Hệ thống thông tin  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-306,,,,,,,,
3130,115270,PH1110,Vật lý đại cương I,KH máy tính 01-K64S,Khoa học máy tính  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-105,,,,,,,,
3131,115271,PH1110,Vật lý đại cương I,KH máy tính 02-K64S,Khoa học máy tính  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-105,,,,,,,,
3132,115272,PH1110,Vật lý đại cương I,KH máy tính 03-K64S,Khoa học máy tính  03-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-106,,,,,,,,
3133,115286,PH1110,Vật lý đại cương I,KH máy tính 04-K64S,Khoa học máy tính  04-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-106,,,,,,,,
3134,115287,PH1110,Vật lý đại cương I,KH máy tính 05-K64S,Khoa học máy tính  05-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-205,,,,,,,,
3135,115288,PH1110,Vật lý đại cương I,KH máy tính 06-K64S,Khoa học máy tính  06-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-205,,,,,,,,
3136,115179,PH1110,Vật lý đại cương I,KTCN 01-K64S,Kinh tế công nghiệp  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-204,,,,,,,,
3137,115209,PH1110,Vật lý đại cương I,KT ôtô 01-K64S,KT ô tô  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-201,,,,,,,,
3138,115210,PH1110,Vật lý đại cương I,KT ôtô 02-K64S,KT ô tô  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-201,,,,,,,,
3139,115211,PH1110,Vật lý đại cương I,KT ôtô 03-K64S,KT ô tô  03-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-301,,,,,,,,
3140,115212,PH1110,Vật lý đại cương I,KT ôtô 04-K64S,KT ô tô  04-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-301,,,,,,,,
3141,115230,PH1110,Vật lý đại cương I,KT ôtô 05-K64S,KT ô tô  05-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,D9-305,,,,,,,,
3142,115301,PH1110,Vật lý đại cương I,Kỹ thuật máy tính 01-K64S,Kỹ thuật máy tính  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,"D3,5-401",,,,,,,,
3143,115302,PH1110,Vật lý đại cương I,Kỹ thuật máy tính 02-K64S,Kỹ thuật máy tính  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,"D3,5-401",,,,,,,,
3144,115303,PH1110,Vật lý đại cương I,Kỹ thuật máy tính 03-K64S,Kỹ thuật máy tính  03-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,"D3,5-501",,,,,,,,
3145,115304,PH1110,Vật lý đại cương I,Kỹ thuật máy tính 04-K64S,Kỹ thuật máy tính  04-K64,AB,T46,Thứ hai,06.07.2020,Kíp 1,,"D3,5-501",,,,,,,,
3146,115489,PH1110,Vật lý đại cương I,Nhiệt 01-K64C,Nhiệt  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D6-208,,,,,,,,
3147,115490,PH1110,Vật lý đại cương I,Nhiệt 02-K64C,Nhiệt  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D6-208,,,,,,,,
3148,115491,PH1110,Vật lý đại cương I,Nhiệt 03-K64C,Nhiệt  03-K64,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D6-306,,,,,,,,
3149,115492,PH1110,Vật lý đại cương I,Nhiệt 04-K64C,Nhiệt  04-K64,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D6-306,,,,,,,,
3150,115460,PH1110,Vật lý đại cương I,Nhiệt 05-K64C,Nhiệt  05-K64,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D6-107,,,,,,,,
3151,115177,PH1110,Vật lý đại cương I,Quản lý CN 01-K64S,Quản lý công nghiệp  01-K64,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D6-407,,,,,,,,
3152,115178,PH1110,Vật lý đại cương I,Quản lý CN 02-K64S,Quản lý công nghiệp  02-K64,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D6-407,,,,,,,,
3153,115177,PH1110,Vật lý đại cương I,Quản lý CN 01-K64S,TC,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D9-105,,,,,,,,
3154,115178,PH1110,Vật lý đại cương I,Quản lý CN 02-K64S,TC,AB,T46,Thứ hai,06.07.2020,Kíp 2,,D9-105,,,,,,,,
